time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1455210338.72	2.649	0.275576486387	0.119423513613	2.254	0	0	0	0	0.78947368421	0.0526315789485	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210338.92	2.649	0.275576486387	0.119423513613	2.254	0.090909090911	0.0526315789485	0	0	0.200000000001	0.095238095238	0.050000000001	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.12	2.592	0.275576486387	0.0624235136129	2.254	0	0.095238095238	0	0	0.0952380952382	0	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.32	2.55	0.275576486387	0.0204235136129	2.254	0	0	0	0	0.0526315789461	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.52	2.55	0.275576486387	0.0204235136129	2.254	0	0.050000000001	0	0	0.142857142858	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.72	2.542	0.275576486387	0.0124235136129	2.254	0	0	0.047619047618	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.92	2.546	0.275576486387	0.0164235136129	2.254	0	0.095238095238	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.12	2.546	0.275576486387	0.0164235136129	2.254	0.047619047618	0.100000000002	0	0	0.050000000001	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.32	2.557	0.275576486387	0.0274235136129	2.254	0.0476190476179	0.0952380952382	0	0	0	0.0499999999989	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.52	2.55	0.275576486387	0.0204235136129	2.254	0	0.0499999999989	0	0	0.142857142856	0	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.72	2.546	0.275576486387	0.0164235136129	2.254	0	0	0	0	0.0555555555544	0.2	0.0499999999989	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.92	2.622	0.275576486387	0.0924235136129	2.254	0.050000000001	0.050000000001	0.050000000001	0	0.619047619047	0.473684210526	0.157894736843	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.12	2.622	0.275576486387	0.0924235136129	2.254	0.0476190476201	0.1	0	0	0.300000000002	0.318181818182	0.649999999999	0.050000000001	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.32	2.679	0.275576486387	0.149423513613	2.254	0.0499999999989	0	0	0	0.2	0	0.3	0.21052631579	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.52	2.618	0.275576486387	0.0884235136129	2.254	0	0.0499999999989	0	0	0.095238095238	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.72	2.546	0.275576486387	0.0164235136129	2.254	0.0476190476201	0	0	0	0.0526315789485	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.92	2.546	0.275576486387	0.0164235136129	2.254	0	0.0526315789485	0	0.047619047618	0.111111111111	0	0.050000000001	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.12	2.557	0.275576486387	0.0274235136129	2.254	0	0.095238095238	0	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.32	2.55	0.275576486387	0.0204235136129	2.254	0.047619047618	0	0	0	0.1	0	0.04761904762	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.52	2.546	0.275576486387	0.0164235136129	2.254	0	0.0499999999989	0	0	0.100000000002	0	0.047619047618	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.73	2.546	0.275576486387	0.0164235136129	2.254	0	0.0909090909089	0	0	0.0499999999989	0.050000000001	0.0499999999989	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.93	2.546	0.275576486387	0.0164235136129	2.254	0	0.049999999999	0	0	0.0555555555567	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210343.13	2.561	0.275576486387	0.0314235136129	2.254	0.0499999999989	0.0999999999998	0	0	0.181818181818	0	0.04761904762	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210343.33	2.561	0.275981994318	0.0310180056824	2.254	0	0.0499999999989	0	0	0.263157894737	0.619047619047	0.111111111111	0.285714285714	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210343.53	2.622	0.275576486387	0.0924235136129	2.254	0.04761904762	0.050000000001	0	0	0.5	0.555555555556	0	0.2	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210343.73	2.687	0.275576486387	0.157423513613	2.254	0	0	0	0	0.8	0.0526315789485	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210343.93	2.599	0.275576486387	0.0694235136129	2.254	0	0.0499999999989	0	0	0.0526315789485	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210344.13	2.599	0.275576486387	0.0694235136129	2.254	0	0.050000000001	0	0	0.0999999999998	0	0.04761904762	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210344.33	2.55	0.275576486387	0.0204235136129	2.254	0	0.095238095238	0	0	0	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210344.53	2.55	0.275576486387	0.0204235136129	2.254	0.0476190476201	0	0	0	0.142857142858	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210344.73	2.55	0.275576486387	0.0204235136129	2.254	0.0476190476179	0.0476190476201	0	0	0.149999999999	0.3	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210344.93	2.55	0.275576486387	0.0204235136129	2.254	0	0.0499999999989	0	0	0.149999999999	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210345.13	2.569	0.275576486387	0.0394235136129	2.254	0	0.050000000001	0.0909090909091	0	0.0526315789485	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210345.33	2.542	0.275576486387	0.0124235136129	2.254	0	0	0	0	0.0999999999998	0.0499999999989	0.0476190476179	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210345.53	2.55	0.275173075187	0.0208269248127	2.254	0	0.095238095238	0	0	0.1	0	0	0	49.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210345.73	2.55	0.275576486387	0.0204235136129	2.254	0	0	0	0	0.1	0.238095238094	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210345.93	2.55	0.275576486387	0.0204235136129	2.254	0	0.0499999999989	0	0	0.523809523808	0.57894736842	0.285714285714	0.0476190476179	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210346.13	2.702	0.275576486387	0.172423513613	2.254	0.136363636364	0.142857142858	0	0	0.736842105264	0.263157894736	0.238095238096	0.210526315789	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210346.33	2.649	0.275576486387	0.119423513613	2.254	0	0.050000000001	0	0	0.315789473685	0.050000000001	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210346.53	2.649	0.275576486387	0.119423513613	2.254	0	0.095238095238	0	0	0.142857142858	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210346.73	2.542	0.275576486387	0.0124235136129	2.254	0	0	0	0	0.095238095238	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210346.93	2.55	0.275576486387	0.0204235136129	2.254	0	0	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210347.13	2.55	0.275576486387	0.0204235136129	2.254	0	0.095238095238	0	0	0.095238095238	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210347.33	2.546	0.275576486387	0.0164235136129	2.254	0.049999999999	0	0	0	0.1	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210347.53	2.553	0.275576486387	0.0234235136129	2.254	0	0.0526315789485	0	0	0.0526315789484	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210347.74	2.531	0.275576486387	0.00142351361292	2.254	0.0476190476201	0	0	0	0.095238095238	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210347.94	2.531	0.275576486387	0.00142351361292	2.254	0	0.0952380952382	0	0	0.105263157893	0.047619047618	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210348.14	2.553	0.275576486387	0.0234235136129	2.254	0	0.0499999999989	0	0	0.0526315789484	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210348.34	2.557	0.275576486387	0.0274235136129	2.254	0	0.050000000001	0	0	0.368421052631	0.428571428573	0.049999999999	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210348.54	2.66	0.275576486387	0.130423513613	2.254	0.050000000001	0.0499999999989	0	0	0.55	0.631578947368	0.050000000001	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210348.74	2.66	0.275576486387	0.130423513613	2.254	0	0.0476190476201	0	0	0.150000000001	0.8	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210348.94	2.641	0.275576486387	0.111423513613	2.254	0	0	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210349.14	2.557	0.275576486387	0.0274235136129	2.254	0.0499999999989	0.095238095238	0	0	0.0999999999998	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210349.34	2.553	0.275576486387	0.0234235136129	2.254	0	0.0499999999989	0.0476190476201	0	0.0526315789462	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210349.54	2.553	0.275576486387	0.0234235136129	2.254	0	0.049999999999	0	0	0.1	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210349.74	2.534	0.275173075187	0.00482692481274	2.254	0.0476190476179	0	0	0	0.0999999999998	0.047619047618	0	0	49.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210349.94	2.546	0.275576486387	0.0164235136129	2.254	0	0.095238095238	0	0	0.190476190476	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210350.14	2.553	0.275576486387	0.0234235136129	2.254	0	0.050000000001	0	0	0.1	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210350.34	2.553	0.275173075187	0.0238269248127	2.254	0	0.0526315789485	0	0	0.0555555555543	0	0.047619047618	0	49.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210350.54	2.553	0.275173075187	0.0238269248127	2.254	0	0.0499999999989	0	0.0476190476179	0.0526315789485	0	0	0	49.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210350.74	2.546	0.275576486387	0.0164235136129	2.254	0.04761904762	0	0	0.0476190476201	0.200000000001	0.0999999999998	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210350.94	2.546	0.275576486387	0.0164235136129	2.254	0.0476190476201	0.095238095238	0.0476190476179	0	0.6	0.421052631579	0.238095238094	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210351.14	2.634	0.275576486387	0.104423513613	2.254	0	0.050000000001	0	0	0.315789473685	0.277777777777	0	0.5	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210351.34	2.66	0.275576486387	0.130423513613	2.254	0	0.0499999999989	0	0	0.050000000001	0	0	0.333333333332	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210351.54	2.66	0.275576486387	0.130423513613	2.254	0	0.0526315789462	0	0	0.0999999999998	0.047619047618	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210351.74	2.565	0.275173075187	0.0358269248127	2.254	0	0	0	0	0.1	0	0	0	49.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210351.94	2.542	0.275576486387	0.0124235136129	2.254	0	0.095238095238	0	0	0	0	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210352.14	2.557	0.275576486387	0.0274235136129	2.254	0.095238095236	0.0500000000011	0	0	0.142857142856	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
